CAP_1,CAP_2,CAP_3,CAP_4,CAP_5,CAP_6,CAP_7
0.9986762670982545,0.9987207550786272,0.9992260454290932,0.9999631940370659,0.9999119760850033,0.9994252193218416,0.999869552356676
0.9969900010234921,0.9992426132748914,0.9975052313686918,0.9997244197382322,0.9997663844983756,0.9984627545361051,0.9980363165439738
0.9990238945542328,0.9975494559055395,0.9992614910943735,0.9999094110068357,0.9999182327348716,0.9996796289634746,0.9997998411603243
0.9992963965012012,0.9982691196074187,0.9989948005253435,0.9999199258984877,0.9998382387529114,0.999888715150719,0.9998169869627812
0.9995589890052867,0.9996970814938565,0.9996219904425584,0.9999518479749839,0.9999179230658405,0.999854136642724,0.9997371604810772
0.9987483155494052,0.9984717609284601,0.9991166723962269,0.9999209818460169,0.9999249403070151,0.9993480465110043,0.9996499164999166
0.9992581545665549,0.9981730529432644,0.9996390009471041,0.9996012229811666,0.999647118183284,0.9977325907540128,0.9987037580103827
0.9945296360468694,0.9968949688550645,0.9966457406722788,0.9999199768091733,0.9999398437311905,0.9979455315895758,0.9991363408321112
0.999448956931969,0.9974378948565674,0.9997683039588329,0.9998473356070442,0.999778055941709,0.9996248359710771,0.9998246092770221
0.9989956598024636,0.9989361153897329,0.9987390296387665,0.9997659313724624,0.9998226525255611,0.9987940749563252,0.9993694287367445
0.9984738943273439,0.9993903055850357,0.9996757876438293,0.9998665188346244,0.9999396056428074,0.9994700278951034,0.9996721844554762
0.9993300103168249,0.9979968433857973,0.9989136420531843,0.999861539635782,0.9999029993027015,0.9996893960303651,0.9996826456494183
0.9978703190778373,0.9994234932897595,0.9974331017548713,0.9996907504977015,0.9997781863839438,0.9976005173265245,0.9989024105757618
0.9959970620257352,0.9956507888365052,0.9979936499238043,0.9997002924873316,0.9998681264491305,0.997393028653871,0.9988421676561465
0.9987588354284546,0.9977579146126028,0.9996655104310875,0.9999123729454341,0.9998829344584399,0.99983233013878,0.9998656819788971
0.9973593337211288,0.9974501046764013,0.9997642949440637,0.9998507976819632,0.9998747785495261,0.9998750810851267,0.9996986308571183
0.9990573896493411,0.999292676695627,0.9996591681756642,0.9999292909828165,0.9997751054947583,0.9998088436466857,0.9993151285714728
0.999235602060978,0.9970664045272861,0.99921345089688,0.9999076548976722,0.9998942883086379,0.9995976455461765,0.9996859236756864
0.9997950826385241,0.9982671751882645,0.9994373077251841,0.9998527070854101,0.9996607133925742,0.9995277879193447,0.9993973029311781
0.9996167513130448,0.9997242335864227,0.9987885587309884,0.9999360158645496,0.9999186331239842,0.9996572538270403,0.9998625719822458
0.9978280287375237,0.9921587193861752,0.9991986314642296,0.9998021825228192,0.9996821256650082,0.9998406978459196,0.9986410823744003
0.999268638739517,0.9978852165551366,0.9992575922421166,0.9999213614680045,0.9998895119697758,0.999899126210715,0.9998653854000311
0.9988068937412912,0.9985432829039288,0.9993795213294613,0.999911073319218,0.9999232512747805,0.9999272602708217,0.9996897171076885
0.998812260259638,0.999096965605973,0.9985661357957838,0.9998590828542075,0.9997789885947003,0.9984757402268024,0.9989642345157309
0.9997409933775244,0.999678263871668,0.9997747806760459,0.9999593548403732,0.9999053481435562,0.9999147570978493,0.9999114515139772
0.9964263941327705,0.9982697443004345,0.9961505300222938,0.9997527390189488,0.9996997540743804,0.9978127060481585,0.9991117582767927
0.9964635055600894,0.9969323607825008,0.9992034439294146,0.9998382520159395,0.9998712956625281,0.9991522117505482,0.999399112567678
0.9987778251751501,0.9978282768566225,0.9997128728760194,0.9999194626420925,0.9998563563149684,0.9998072544844527,0.9994335285767677
0.9988643929737937,0.9981368680154653,0.9996099888693977,0.9999228208536298,0.9999327843379804,0.999771670954933,0.9996207550487892
0.9995657217727727,0.9994593312659183,0.9995315178475411,0.9998835651002632,0.9998873420586604,0.9998881550129303,0.9997665069786933
